comment,rating
食材新鮮，建議人多吃套餐比較划算,5
"餐點味道太甜
口味很台式
服務
內用
餐點類型
晚餐
平均每人消費金額
$1,000-1,200",1
這家本人光顧了七次，無論食材新鮮度、料理、熱炒技巧、擺盤皆有其要求並反應在c/p值上，可看出管理者之用心。,5
"餐點普通 ，店員服務態度很差
餐點：2
服務：1
氣氛：3",1
點了簡單炒飯，竟然要等40幾分鐘，比我們晚來的客人，所點的炒飯，都吃完了，我們的還沒上，還沒做就說沒做，讓客人有又多等十幾分鐘，糟透了的用餐經驗。,1
"非常推薦的虎尾美食
生魚片選用新鮮魚貨入口即化
松阪豬吃起來沒有任何腥味 油花也很平均
味增湯料多實在
還有真的很推和風系列和風醬真的超好吃💕",5
"食物不错，价格也不贵
餐點：5
服務：5
氣氛：5",5
菜單放在櫃臺，沒給廚房，連一句告知也沒有，空等30多分鍾，有夠誇張,5
好吃，比井野好很多，大推炙燒比目魚及炙燒干貝握壽司，黃金豆腐磗，鰻魚炒飯，盛合刺身很厚。可以再訪,4
"食材很新鮮 下次還會再去😍 …
服務
內用",5
"想吃什麼都有
選擇很多
服務態度、餐點品質也都很好👍
料理Cp值高、價格平價 …",5
鮭魚炒飯魚板好像比較多，握壽司是還不錯。但價格有點小貴。服務是很好,3
"環境還可以，生魚片需要加強，未來才有競爭力。
餐點：2
服務：3
氣氛：3",3
我覺得  炸物的味道可以在鹹一點   可能是我吃比較鹹？  炙燒類的我是沒有等很久...可能剛好空窗期,4
上菜速度快，服務也好，餐點好吃。,5
"商業午餐還是不錯的， 直到我喝到味噌湯，  我強烈建議所有的顧客不要喝，完全破壞了體驗.

餐點還是可以嘗試一下的",3
"味道普通，價格高，出餐偏慢
膝蓋很容易頂到桌子下方交叉的地方",2
炒海鮮烏龍麵很好吃 麵條Q彈 蝦子非常新鮮，壽司食材新鮮，特別推薦松板豬 料理美味,5
食物精緻~美味可口~價錢合理~服務親切~氣氛佳是親朋好友聚餐的好地方,5
"250, 給大家參考",2
比起同條路上的井野價格高得多了，且海鮮丼飯、海鮮火鍋的海鮮分量上較為精緻。,1
CP值一般，口味一般，配菜有點奇怪，如能加點創意會有很大加分空間。,4
料理還可以，價格偏貴，不推薦握壽司或生魚片,3
整體而言過鹹！鯖魚定食裡的配菜也鹹、沙拉裡的胡麻醬滿滿的好鹹,3
"非常好吃，環境也很有feel
服務
內用
餐點類型
晚餐
平均每人消費金額
$1,000-1,200
餐點：5
服務：4
氣氛：5",4
東西好吃～😋 …,5
