comment,rating
附贈的魚湯很驚艷，壽司和烤物味道都相當好,5
食材新鮮、環境整潔、服務良好，cp值高下次還會再來觀顧,5
"非常鮮美的生魚片
讓人吃過就忘不了⋯⋯",5
"果真很不錯
在小鎮可算是高水準，價格平價。",5
餐點美味 湯還可免費續 虎尾排隊名店 值得一嚐！,5
"覺得滿普通的日本料理，雖不雷但算平價
1.牛肉丼飯CP值不高，牛肉片大概7-8片，只有搭配幾片薑片而已，剩下的只有滿滿的醋飯
2.鮪魚飯糰覺得還好，有點像高級的超商御飯糰 … 全文",4
鮭魚肚蓋飯、特級生魚握壽司，好吃，值得一試。,5
食材新鮮，用料實在，需提早前往排隊，不然會等很久,5
"星鰻蓋飯，還有烤節瓜，真的非常優秀阿！
點了一整桌，沒有雷的食物，好食好食！",5
"味道好,但份量實在偏少。服務很好,適當清潔桌面,不會過度打擾。空間狹窄,桌與桌間太近,進出不方便,也會彼此干擾。
服務
內用…
全文",5
掌廚和櫃檯都是年輕人，海鮮料理很新鮮，價格也親民，在大都會區域以外的地方，有這樣的品質 算是相當不錯了。,4
價格便宜實惠．口味也不錯食材也新鮮，店面有擴大很日式居酒屋風格座位也比較舒適，重點一去就要先去拿味噌湯裡面有魚肉太晚去就被撈光了，常常都從台中趕去因為好吃又便宜👍 …,5
"價格平實，口味好吃
鮮魚海帶芽味噌湯免費喝很超值",4
真心推薦，想吃生魚片點180的生魚蓋飯，單點生魚盤不划算，如果預算還行可以在加點一個80的松露牛小排，他是兩貫的半熟牛肉壽司，牛肉香味十足，還帶了一點松露的香氣,5
"個人坐好小0.0
而且生魚片冰箱的燈光很亮好刺眼！
要拿衛生紙很不方便，這個價位的餐廳竟然還要用公共衛生紙，不是一桌一包紙（個人吧台）
優點是騎機車不用擔心車位，然後湯喝飽喝滿
服務…
全文",4
東西好吃 但員工訓練有待加強 … 全文,2
東西新鮮~好吃~超推,5
東西新鮮，味噌湯好喝,4
"好吃經濟實惠，只是停車不方便
服務
內用…
全文",5
好吃！但這次去份量變少⋯⋯鮭魚變小塊！炙燒品項的肉都變小塊捏,3
新鮮的食材！擴建後的位置變多等候的時間也縮短……,5
食材新鮮好吃，味噌湯料多喝到爽，平價的消費，高檔的享受。,5
菜色及味道都不錯  價位中等  物有所值,5
"久聞大名  但衞生條件有改善空間
小師傅 抹布擦刀 擦鉆板  擦生魚片 擦來擦去",2
食材新鮮，價格平易近人，讚啦,5
"沙拉類，手捲還ok,壽司普普通通，沒有醋飯的香氣，握壽司非道地日式，食材還算新鮮，人多等很久。",2
"其實也不是特別好吃
只是希望能天天吃到吧(開玩笑的抱歉 … 全文",5
服務態度佳，料理美味。,5
很好吃😋最喜歡比目魚緣側炙燒❤️ …,5
不錯吃，生魚片鮮。,5
"還不錯吃，食安有把關就好。健康擺第一。
餐點：5
服務：…
全文",5
食物超級無敵美味，價格也很合理，鮭魚親子井超好吃的!,5
食材新鮮、服務不錯、味噌湯免費，建議先訂位。,4
"好吃又平價
一進門發現大家的丼飯幾乎都沒吃完
以為不好吃 自己點了才發現
是飯給太多了😂 …",5
生魚片厚實又大，還不錯,4
12/31當天我坐在八桌 左前方有一個料理區 工作人員砍魚頭 砍到魚頭汁水噴到桌上跟我的衣服袖子 有點誇張…然後點了一個明太子雞肉串出餐速度太慢 其他東西都吃完了唯獨明太子雞肉串沒來 詢問了店員後過大概十五分鐘才送上來 全文,2
"食材新鮮
出餐速度很快
服務
內用…
全文",4
超好吃！而且不會像其他日式料理貴的要死👍100%推爆 …,5
服務態度非常的差，跟我們說13:15分可以拿，我們在外面等到33分還沒弄好，壽司已做完放在旁邊根本沒有裝袋！我們前面說要改內用，跟我們說無法已經在做，做好了還不裝袋，還要我們一直詢問是否好了！讓我們在外面一直乾等！一直在處理後來比我們晚到的客人，整個感受很差勁!服務員還丟訂單，自以爲評價很好的店，這樣對待客人，絕不會再去，也不會推薦家人跟朋友！ 全文,1
